start	end	type
cpd:C02593	cpd:C00024;cpd:C02593;30	type3
cpd:C00024;cpd:C02593;30	cpd:C05259	type4
3032	cpd:C00024;cpd:C02593;3032	type2
cpd:C00024	cpd:C00024;cpd:C02593;3032	type3
cpd:C02593	cpd:C00024;cpd:C02593;3032	type3
cpd:C00024;cpd:C02593;3032	cpd:C05259	type4
10449	cpd:C00024;cpd:C02593;10449	type2
cpd:C00024	cpd:C00024;cpd:C02593;10449	type3
cpd:C02593	cpd:C00024;cpd:C02593;10449	type3
cpd:C00024;cpd:C02593;10449	cpd:C00010	type4
cpd:C00024;cpd:C02593;10449	cpd:C05259	type4
30	cpd:C00024;cpd:C02593;30	type2
cpd:C00024	cpd:C00024;cpd:C02593;30	type3
cpd:C02593	cpd:C00024;cpd:C02593;30	type3
cpd:C00024;cpd:C02593;30	cpd:C00010	type4
cpd:C00024;cpd:C02593;30	cpd:C05259	type4
3032	cpd:C00024;cpd:C02593;3032	type2
cpd:C00024	cpd:C00024;cpd:C02593;3032	type3
cpd:C02593	cpd:C00024;cpd:C02593;3032	type3
cpd:C00024;cpd:C02593;3032	cpd:C00010	type4
cpd:C00024;cpd:C02593;3032	cpd:C05259	type4
10449	cpd:C02593;10449	type2
cpd:C02593	cpd:C02593;10449	type3
cpd:C02593;10449	cpd:C05259	type4
30	cpd:C02593;30	type2
cpd:C02593	cpd:C02593;30	type3
cpd:C02593;30	cpd:C05259	type4
3032	cpd:C02593;3032	type2
cpd:C02593	cpd:C02593;3032	type3
cpd:C02593;3032	cpd:C05259	type4
10449	cpd:C00010;cpd:C05259;10449	type2
cpd:C00010	cpd:C00010;cpd:C05259;10449	type3
cpd:C05259	cpd:C00010;cpd:C05259;10449	type3
cpd:C00010;cpd:C05259;10449	cpd:C00024	type4
cpd:C00010;cpd:C05259;10449	cpd:C02593	type4
30	cpd:C00010;cpd:C05259;30	type2
cpd:C00010	cpd:C00010;cpd:C05259;30	type3
cpd:C05259	cpd:C00010;cpd:C05259;30	type3
cpd:C00010;cpd:C05259;30	cpd:C00024	type4
cpd:C00010;cpd:C05259;30	cpd:C02593	type4
3032	cpd:C00010;cpd:C05259;3032	type2
cpd:C00010	cpd:C00010;cpd:C05259;3032	type3
cpd:C05259	cpd:C00010;cpd:C05259;3032	type3
cpd:C00010;cpd:C05259;3032	cpd:C00024	type4
cpd:C00010;cpd:C05259;3032	cpd:C02593	type4
10449	cpd:C05259;10449	type2
cpd:C05259	cpd:C05259;10449	type3
cpd:C05259;10449	cpd:C00024	type4
cpd:C05259;10449	cpd:C02593	type4
30	cpd:C05259;30	type2
cpd:C05259	cpd:C05259;30	type3
cpd:C05259;30	cpd:C00024	type4
cpd:C05259;30	cpd:C02593	type4
3032	cpd:C05259;3032	type2
cpd:C05259	cpd:C05259;3032	type3
cpd:C05259;3032	cpd:C00024	type4
cpd:C05259;3032	cpd:C02593	type4
10449	cpd:C05259;10449	type2
cpd:C05259	cpd:C05259;10449	type3
cpd:C05259;10449	cpd:C02593	type4
30	cpd:C05259;30	type2
cpd:C05259	cpd:C05259;30	type3
cpd:C05259;30	cpd:C02593	type4
3032	cpd:C05259;3032	type2
cpd:C05259	cpd:C05259;3032	type3
cpd:C05259;3032	cpd:C02593	type4
51102	cpd:C05273;51102	type2
cpd:C05273	cpd:C05273;51102	type3
cpd:C05273;51102	cpd:C02593	type4
55825	cpd:C05273;55825	type2
cpd:C05273	cpd:C05273;55825	type3
cpd:C05273;55825	cpd:C02593	type4
1892	cpd:C05260;1892	type2
cpd:C05260	cpd:C05260;1892	type3
cpd:C05260;1892	cpd:C05273	type4
1962	cpd:C05260;1962	type2
cpd:C05260	cpd:C05260;1962	type3
cpd:C05260;1962	cpd:C05273	type4
3030	cpd:C05260;3030	type2
cpd:C05260	cpd:C05260;3030	type3
cpd:C05260;3030	cpd:C05273	type4
1892	cpd:C05273;1892	type2
cpd:C05273	cpd:C05273;1892	type3
cpd:C05273;1892	cpd:C05260	type4
1962	cpd:C05273;1962	type2
cpd:C05273	cpd:C05273;1962	type3
cpd:C05273;1962	cpd:C05260	type4
3030	cpd:C05273;3030	type2
cpd:C05273	cpd:C05273;3030	type3
cpd:C05273;3030	cpd:C05260	type4
1962	cpd:C05261;1962	type2
cpd:C05261	cpd:C05261;1962	type3
cpd:C05261;1962	cpd:C05260	type4
3028	cpd:C05261;3028	type2
cpd:C05261	cpd:C05261;3028	type3
cpd:C05261;3028	cpd:C05260	type4
3033	cpd:C05261;3033	type2
cpd:C05261	cpd:C05261;3033	type3
cpd:C05261;3033	cpd:C05260	type4
3030	cpd:C05261;3030	type2
cpd:C05261	cpd:C05261;3030	type3
cpd:C05261;3030	cpd:C05260	type4
1962	cpd:C05260;1962	type2
cpd:C05260	cpd:C05260;1962	type3
cpd:C05260;1962	cpd:C05261	type4
3028	cpd:C05260;3028	type2
cpd:C05260	cpd:C05260;3028	type3
cpd:C05260;3028	cpd:C05261	type4
3033	cpd:C05260;3033	type2
cpd:C05260	cpd:C05260;3033	type3
cpd:C05260;3033	cpd:C05261	type4
3030	cpd:C05260;3030	type2
cpd:C05260	cpd:C05260;3030	type3
cpd:C05260;3030	cpd:C05261	type4
10449	cpd:C00024;cpd:C01832;10449	type2
cpd:C00024	cpd:C00024;cpd:C01832;10449	type3
cpd:C01832	cpd:C00024;cpd:C01832;10449	type3
cpd:C00024;cpd:C01832;10449	cpd:C05261	type4
30	cpd:C00024;cpd:C01832;30	type2
cpd:C00024	cpd:C00024;cpd:C01832;30	type3
cpd:C01832	cpd:C00024;cpd:C01832;30	type3
cpd:C00024;cpd:C01832;30	cpd:C05261	type4
3032	cpd:C00024;cpd:C01832;3032	type2
cpd:C00024	cpd:C00024;cpd:C01832;3032	type3
cpd:C01832	cpd:C00024;cpd:C01832;3032	type3
cpd:C00024;cpd:C01832;3032	cpd:C05261	type4
10449	cpd:C00024;cpd:C01832;10449	type2
cpd:C00024	cpd:C00024;cpd:C01832;10449	type3
cpd:C01832	cpd:C00024;cpd:C01832;10449	type3
cpd:C00024;cpd:C01832;10449	cpd:C00010	type4
cpd:C00024;cpd:C01832;10449	cpd:C05261	type4
30	cpd:C00024;cpd:C01832;30	type2
cpd:C00024	cpd:C00024;cpd:C01832;30	type3
cpd:C01832	cpd:C00024;cpd:C01832;30	type3
cpd:C00024;cpd:C01832;30	cpd:C00010	type4
cpd:C00024;cpd:C01832;30	cpd:C05261	type4
3032	cpd:C00024;cpd:C01832;3032	type2
cpd:C00024	cpd:C00024;cpd:C01832;3032	type3
cpd:C01832	cpd:C00024;cpd:C01832;3032	type3
cpd:C00024;cpd:C01832;3032	cpd:C00010	type4
cpd:C00024;cpd:C01832;3032	cpd:C05261	type4
10449	cpd:C05261;10449	type2
cpd:C05261	cpd:C05261;10449	type3
cpd:C05261;10449	cpd:C00024	type4
cpd:C05261;10449	cpd:C01832	type4
30	cpd:C05261;30	type2
cpd:C05261	cpd:C05261;30	type3
cpd:C05261;30	cpd:C00024	type4
cpd:C05261;30	cpd:C01832	type4
3032	cpd:C05261;3032	type2
cpd:C05261	cpd:C05261;3032	type3
cpd:C05261;3032	cpd:C00024	type4
cpd:C05261;3032	cpd:C01832	type4
10449	cpd:C01832;10449	type2
cpd:C01832	cpd:C01832;10449	type3
cpd:C01832;10449	cpd:C05261	type4
30	cpd:C01832;30	type2
cpd:C01832	cpd:C01832;30	type3
cpd:C01832;30	cpd:C05261	type4
3032	cpd:C01832;3032	type2
cpd:C01832	cpd:C01832;3032	type3
cpd:C01832;3032	cpd:C05261	type4
10449	cpd:C00010;cpd:C05261;10449	type2
cpd:C00010	cpd:C00010;cpd:C05261;10449	type3
cpd:C05261	cpd:C00010;cpd:C05261;10449	type3
cpd:C00010;cpd:C05261;10449	cpd:C00024	type4
cpd:C00010;cpd:C05261;10449	cpd:C01832	type4
30	cpd:C00010;cpd:C05261;30	type2
cpd:C00010	cpd:C00010;cpd:C05261;30	type3
cpd:C05261	cpd:C00010;cpd:C05261;30	type3
cpd:C00010;cpd:C05261;30	cpd:C00024	type4
cpd:C00010;cpd:C05261;30	cpd:C01832	type4
3032	cpd:C00010;cpd:C05261;3032	type2
cpd:C00010	cpd:C00010;cpd:C05261;3032	type3
cpd:C05261	cpd:C00010;cpd:C05261;3032	type3
cpd:C00010;cpd:C05261;3032	cpd:C00024	type4
cpd:C00010;cpd:C05261;3032	cpd:C01832	type4
10449	cpd:C05261;10449	type2
cpd:C05261	cpd:C05261;10449	type3
cpd:C05261;10449	cpd:C01832	type4
30	cpd:C05261;30	type2
cpd:C05261	cpd:C05261;30	type3
cpd:C05261;30	cpd:C01832	type4
3032	cpd:C05261;3032	type2
cpd:C05261	cpd:C05261;3032	type3
cpd:C05261;3032	cpd:C01832	type4
51102	cpd:C03221;51102	type2
cpd:C03221	cpd:C03221;51102	type3
cpd:C03221;51102	cpd:C01832	type4
55825	cpd:C03221;55825	type2
cpd:C03221	cpd:C03221;55825	type3
cpd:C03221;55825	cpd:C01832	type4
1892	cpd:C05262;1892	type2
cpd:C05262	cpd:C05262;1892	type3
cpd:C05262;1892	cpd:C03221	type4
1962	cpd:C05262;1962	type2
cpd:C05262	cpd:C05262;1962	type3
cpd:C05262;1962	cpd:C03221	type4
3030	cpd:C05262;3030	type2
cpd:C05262	cpd:C05262;3030	type3
cpd:C05262;3030	cpd:C03221	type4
1892	cpd:C03221;1892	type2
cpd:C03221	cpd:C03221;1892	type3
cpd:C03221;1892	cpd:C05262	type4
1962	cpd:C03221;1962	type2
cpd:C03221	cpd:C03221;1962	type3
cpd:C03221;1962	cpd:C05262	type4
3030	cpd:C03221;3030	type2
cpd:C03221	cpd:C03221;3030	type3
cpd:C03221;3030	cpd:C05262	type4
1962	cpd:C05263;1962	type2
cpd:C05263	cpd:C05263;1962	type3
cpd:C05263;1962	cpd:C05262	type4
3028	cpd:C05263;3028	type2
cpd:C05263	cpd:C05263;3028	type3
cpd:C05263;3028	cpd:C05262	type4
3033	cpd:C05263;3033	type2
cpd:C05263	cpd:C05263;3033	type3
cpd:C05263;3033	cpd:C05262	type4
3030	cpd:C05263;3030	type2
cpd:C05263	cpd:C05263;3030	type3
cpd:C05263;3030	cpd:C05262	type4
1962	cpd:C05262;1962	type2
cpd:C05262	cpd:C05262;1962	type3
cpd:C05262;1962	cpd:C05263	type4
3028	cpd:C05262;3028	type2
cpd:C05262	cpd:C05262;3028	type3
cpd:C05262;3028	cpd:C05263	type4
3033	cpd:C05262;3033	type2
cpd:C05262	cpd:C05262;3033	type3
cpd:C05262;3033	cpd:C05263	type4
3030	cpd:C05262;3030	type2
cpd:C05262	cpd:C05262;3030	type3
cpd:C05262;3030	cpd:C05263	type4
10449	cpd:C00024;cpd:C05274;10449	type2
cpd:C00024	cpd:C00024;cpd:C05274;10449	type3
cpd:C05274	cpd:C00024;cpd:C05274;10449	type3
cpd:C00024;cpd:C05274;10449	cpd:C05263	type4
30	cpd:C00024;cpd:C05274;30	type2
cpd:C00024	cpd:C00024;cpd:C05274;30	type3
cpd:C05274	cpd:C00024;cpd:C05274;30	type3
cpd:C00024;cpd:C05274;30	cpd:C05263	type4
3032	cpd:C00024;cpd:C05274;3032	type2
cpd:C00024	cpd:C00024;cpd:C05274;3032	type3
cpd:C05274	cpd:C00024;cpd:C05274;3032	type3
cpd:C00024;cpd:C05274;3032	cpd:C05263	type4
10449	cpd:C00024;cpd:C05274;10449	type2
cpd:C00024	cpd:C00024;cpd:C05274;10449	type3
cpd:C05274	cpd:C00024;cpd:C05274;10449	type3
cpd:C00024;cpd:C05274;10449	cpd:C00010	type4
cpd:C00024;cpd:C05274;10449	cpd:C05263	type4
30	cpd:C00024;cpd:C05274;30	type2
cpd:C00024	cpd:C00024;cpd:C05274;30	type3
cpd:C05274	cpd:C00024;cpd:C05274;30	type3
cpd:C00024;cpd:C05274;30	cpd:C00010	type4
cpd:C00024;cpd:C05274;30	cpd:C05263	type4
3032	cpd:C00024;cpd:C05274;3032	type2
cpd:C00024	cpd:C00024;cpd:C05274;3032	type3
cpd:C05274	cpd:C00024;cpd:C05274;3032	type3
cpd:C00024;cpd:C05274;3032	cpd:C00010	type4
cpd:C00024;cpd:C05274;3032	cpd:C05263	type4
10449	cpd:C05274;10449	type2
cpd:C05274	cpd:C05274;10449	type3
cpd:C05274;10449	cpd:C05263	type4
30	cpd:C05274;30	type2
cpd:C05274	cpd:C05274;30	type3
cpd:C05274;30	cpd:C05263	type4
3032	cpd:C05274;3032	type2
cpd:C05274	cpd:C05274;3032	type3
cpd:C05274;3032	cpd:C05263	type4
10449	cpd:C00010;cpd:C05263;10449	type2
cpd:C00010	cpd:C00010;cpd:C05263;10449	type3
cpd:C05263	cpd:C00010;cpd:C05263;10449	type3
cpd:C00010;cpd:C05263;10449	cpd:C00024	type4
cpd:C00010;cpd:C05263;10449	cpd:C05274	type4
30	cpd:C00010;cpd:C05263;30	type2
cpd:C00010	cpd:C00010;cpd:C05263;30	type3
cpd:C05263	cpd:C00010;cpd:C05263;30	type3
cpd:C00010;cpd:C05263;30	cpd:C00024	type4
cpd:C00010;cpd:C05263;30	cpd:C05274	type4
3032	cpd:C00010;cpd:C05263;3032	type2
cpd:C00010	cpd:C00010;cpd:C05263;3032	type3
cpd:C05263	cpd:C00010;cpd:C05263;3032	type3
cpd:C00010;cpd:C05263;3032	cpd:C00024	type4
cpd:C00010;cpd:C05263;3032	cpd:C05274	type4
10449	cpd:C05263;10449	type2
cpd:C05263	cpd:C05263;10449	type3
cpd:C05263;10449	cpd:C00024	type4
cpd:C05263;10449	cpd:C05274	type4
30	cpd:C05263;30	type2
cpd:C05263	cpd:C05263;30	type3
cpd:C05263;30	cpd:C00024	type4
cpd:C05263;30	cpd:C05274	type4
3032	cpd:C05263;3032	type2
cpd:C05263	cpd:C05263;3032	type3
cpd:C05263;3032	cpd:C00024	type4
cpd:C05263;3032	cpd:C05274	type4
10449	cpd:C05263;10449	type2
cpd:C05263	cpd:C05263;10449	type3
cpd:C05263;10449	cpd:C05274	type4
30	cpd:C05263;30	type2
cpd:C05263	cpd:C05263;30	type3
cpd:C05263;30	cpd:C05274	type4
3032	cpd:C05263;3032	type2
cpd:C05263	cpd:C05263;3032	type3
cpd:C05263;3032	cpd:C05274	type4
51102	cpd:C05275;51102	type2
cpd:C05275	cpd:C05275;51102	type3
cpd:C05275;51102	cpd:C05274	type4
55825	cpd:C05275;55825	type2
cpd:C05275	cpd:C05275;55825	type3
cpd:C05275;55825	cpd:C05274	type4
1892	cpd:C05264;1892	type2
cpd:C05264	cpd:C05264;1892	type3
cpd:C05264;1892	cpd:C05275	type4
1962	cpd:C05264;1962	type2
cpd:C05264	cpd:C05264;1962	type3
cpd:C05264;1962	cpd:C05275	type4
3030	cpd:C05264;3030	type2
cpd:C05264	cpd:C05264;3030	type3
cpd:C05264;3030	cpd:C05275	type4
1892	cpd:C05275;1892	type2
cpd:C05275	cpd:C05275;1892	type3
cpd:C05275;1892	cpd:C05264	type4
1962	cpd:C05275;1962	type2
cpd:C05275	cpd:C05275;1962	type3
cpd:C05275;1962	cpd:C05264	type4
3030	cpd:C05275;3030	type2
cpd:C05275	cpd:C05275;3030	type3
cpd:C05275;3030	cpd:C05264	type4
1962	cpd:C05265;1962	type2
cpd:C05265	cpd:C05265;1962	type3
cpd:C05265;1962	cpd:C05264	type4
3028	cpd:C05265;3028	type2
cpd:C05265	cpd:C05265;3028	type3
cpd:C05265;3028	cpd:C05264	type4
3033	cpd:C05265;3033	type2
cpd:C05265	cpd:C05265;3033	type3
cpd:C05265;3033	cpd:C05264	type4
3030	cpd:C05265;3030	type2
cpd:C05265	cpd:C05265;3030	type3
cpd:C05265;3030	cpd:C05264	type4
1962	cpd:C05264;1962	type2
cpd:C05264	cpd:C05264;1962	type3
cpd:C05264;1962	cpd:C05265	type4
3028	cpd:C05264;3028	type2
cpd:C05264	cpd:C05264;3028	type3
cpd:C05264;3028	cpd:C05265	type4
3033	cpd:C05264;3033	type2
cpd:C05264	cpd:C05264;3033	type3
cpd:C05264;3033	cpd:C05265	type4
3030	cpd:C05264;3030	type2
cpd:C05264	cpd:C05264;3030	type3
cpd:C05264;3030	cpd:C05265	type4
10449	cpd:C00024;cpd:C01944;10449	type2
cpd:C00024	cpd:C00024;cpd:C01944;10449	type3
cpd:C01944	cpd:C00024;cpd:C01944;10449	type3
cpd:C00024;cpd:C01944;10449	cpd:C05265	type4
30	cpd:C00024;cpd:C01944;30	type2
cpd:C00024	cpd:C00024;cpd:C01944;30	type3
cpd:C01944	cpd:C00024;cpd:C01944;30	type3
cpd:C00024;cpd:C01944;30	cpd:C05265	type4
3032	cpd:C00024;cpd:C01944;3032	type2
cpd:C00024	cpd:C00024;cpd:C01944;3032	type3
cpd:C01944	cpd:C00024;cpd:C01944;3032	type3
cpd:C00024;cpd:C01944;3032	cpd:C05265	type4
10449	cpd:C00024;cpd:C01944;10449	type2
cpd:C00024	cpd:C00024;cpd:C01944;10449	type3
cpd:C01944	cpd:C00024;cpd:C01944;10449	type3
cpd:C00024;cpd:C01944;10449	cpd:C00010	type4
cpd:C00024;cpd:C01944;10449	cpd:C05265	type4
30	cpd:C00024;cpd:C01944;30	type2
cpd:C00024	cpd:C00024;cpd:C01944;30	type3
cpd:C01944	cpd:C00024;cpd:C01944;30	type3
cpd:C00024;cpd:C01944;30	cpd:C00010	type4
cpd:C00024;cpd:C01944;30	cpd:C05265	type4
3032	cpd:C00024;cpd:C01944;3032	type2
cpd:C00024	cpd:C00024;cpd:C01944;3032	type3
cpd:C01944	cpd:C00024;cpd:C01944;3032	type3
cpd:C00024;cpd:C01944;3032	cpd:C00010	type4
cpd:C00024;cpd:C01944;3032	cpd:C05265	type4
10449	cpd:C01944;10449	type2
cpd:C01944	cpd:C01944;10449	type3
cpd:C01944;10449	cpd:C05265	type4
30	cpd:C01944;30	type2
cpd:C01944	cpd:C01944;30	type3
cpd:C01944;30	cpd:C05265	type4
3032	cpd:C01944;3032	type2
cpd:C01944	cpd:C01944;3032	type3
cpd:C01944;3032	cpd:C05265	type4
10449	cpd:C00010;cpd:C05265;10449	type2
cpd:C00010	cpd:C00010;cpd:C05265;10449	type3
cpd:C05265	cpd:C00010;cpd:C05265;10449	type3
cpd:C00010;cpd:C05265;10449	cpd:C00024	type4
cpd:C00010;cpd:C05265;10449	cpd:C01944	type4
30	cpd:C00010;cpd:C05265;30	type2
cpd:C00010	cpd:C00010;cpd:C05265;30	type3
cpd:C05265	cpd:C00010;cpd:C05265;30	type3
cpd:C00010;cpd:C05265;30	cpd:C00024	type4
cpd:C00010;cpd:C05265;30	cpd:C01944	type4
3032	cpd:C00010;cpd:C05265;3032	type2
cpd:C00010	cpd:C00010;cpd:C05265;3032	type3
cpd:C05265	cpd:C00010;cpd:C05265;3032	type3
cpd:C00010;cpd:C05265;3032	cpd:C00024	type4
cpd:C00010;cpd:C05265;3032	cpd:C01944	type4
10449	cpd:C05265;10449	type2
cpd:C05265	cpd:C05265;10449	type3
cpd:C05265;10449	cpd:C00024	type4
cpd:C05265;10449	cpd:C01944	type4
30	cpd:C05265;30	type2
cpd:C05265	cpd:C05265;30	type3
cpd:C05265;30	cpd:C00024	type4
cpd:C05265;30	cpd:C01944	type4
3032	cpd:C05265;3032	type2
cpd:C05265	cpd:C05265;3032	type3
cpd:C05265;3032	cpd:C00024	type4
cpd:C05265;3032	cpd:C01944	type4
10449	cpd:C05265;10449	type2
cpd:C05265	cpd:C05265;10449	type3
cpd:C05265;10449	cpd:C01944	type4
30	cpd:C05265;30	type2
cpd:C05265	cpd:C05265;30	type3
cpd:C05265;30	cpd:C01944	type4
3032	cpd:C05265;3032	type2
cpd:C05265	cpd:C05265;3032	type3
cpd:C05265;3032	cpd:C01944	type4
51102	cpd:C05276;51102	type2
cpd:C05276	cpd:C05276;51102	type3
cpd:C05276;51102	cpd:C01944	type4
55825	cpd:C05276;55825	type2
cpd:C05276	cpd:C05276;55825	type3
cpd:C05276;55825	cpd:C01944	type4
1892	cpd:C05266;1892	type2
cpd:C05266	cpd:C05266;1892	type3
cpd:C05266;1892	cpd:C05276	type4
1962	cpd:C05266;1962	type2
cpd:C05266	cpd:C05266;1962	type3
cpd:C05266;1962	cpd:C05276	type4
3030	cpd:C05266;3030	type2
cpd:C05266	cpd:C05266;3030	type3
cpd:C05266;3030	cpd:C05276	type4
1892	cpd:C05276;1892	type2
cpd:C05276	cpd:C05276;1892	type3
cpd:C05276;1892	cpd:C05266	type4
1962	cpd:C05276;1962	type2
cpd:C05276	cpd:C05276;1962	type3
cpd:C05276;1962	cpd:C05266	type4
3030	cpd:C05276;3030	type2
cpd:C05276	cpd:C05276;3030	type3
cpd:C05276;3030	cpd:C05266	type4
1962	cpd:C05267;1962	type2
cpd:C05267	cpd:C05267;1962	type3
cpd:C05267;1962	cpd:C05266	type4
3028	cpd:C05267;3028	type2
cpd:C05267	cpd:C05267;3028	type3
cpd:C05267;3028	cpd:C05266	type4
3033	cpd:C05267;3033	type2
cpd:C05267	cpd:C05267;3033	type3
cpd:C05267;3033	cpd:C05266	type4
3030	cpd:C05267;3030	type2
cpd:C05267	cpd:C05267;3030	type3
cpd:C05267;3030	cpd:C05266	type4
1962	cpd:C05266;1962	type2
cpd:C05266	cpd:C05266;1962	type3
cpd:C05266;1962	cpd:C05267	type4
3028	cpd:C05266;3028	type2
cpd:C05266	cpd:C05266;3028	type3
cpd:C05266;3028	cpd:C05267	type4
3033	cpd:C05266;3033	type2
cpd:C05266	cpd:C05266;3033	type3
cpd:C05266;3033	cpd:C05267	type4
3030	cpd:C05266;3030	type2
cpd:C05266	cpd:C05266;3030	type3
cpd:C05266;3030	cpd:C05267	type4
10449	cpd:C00024;cpd:C05270;10449	type2
cpd:C00024	cpd:C00024;cpd:C05270;10449	type3
cpd:C05270	cpd:C00024;cpd:C05270;10449	type3
cpd:C00024;cpd:C05270;10449	cpd:C05267	type4
30	cpd:C00024;cpd:C05270;30	type2
cpd:C00024	cpd:C00024;cpd:C05270;30	type3
cpd:C05270	cpd:C00024;cpd:C05270;30	type3
cpd:C00024;cpd:C05270;30	cpd:C05267	type4
3032	cpd:C00024;cpd:C05270;3032	type2
cpd:C00024	cpd:C00024;cpd:C05270;3032	type3
cpd:C05270	cpd:C00024;cpd:C05270;3032	type3
cpd:C00024;cpd:C05270;3032	cpd:C05267	type4
10449	cpd:C00024;cpd:C05270;10449	type2
cpd:C00024	cpd:C00024;cpd:C05270;10449	type3
cpd:C05270	cpd:C00024;cpd:C05270;10449	type3
cpd:C00024;cpd:C05270;10449	cpd:C00010	type4
cpd:C00024;cpd:C05270;10449	cpd:C05267	type4
30	cpd:C00024;cpd:C05270;30	type2
cpd:C00024	cpd:C00024;cpd:C05270;30	type3
cpd:C05270	cpd:C00024;cpd:C05270;30	type3
cpd:C00024;cpd:C05270;30	cpd:C00010	type4
cpd:C00024;cpd:C05270;30	cpd:C05267	type4
3032	cpd:C00024;cpd:C05270;3032	type2
cpd:C00024	cpd:C00024;cpd:C05270;3032	type3
cpd:C05270	cpd:C00024;cpd:C05270;3032	type3
cpd:C00024;cpd:C05270;3032	cpd:C00010	type4
cpd:C00024;cpd:C05270;3032	cpd:C05267	type4
10449	cpd:C05270;10449	type2
cpd:C05270	cpd:C05270;10449	type3
cpd:C05270;10449	cpd:C05267	type4
30	cpd:C05270;30	type2
cpd:C05270	cpd:C05270;30	type3
cpd:C05270;30	cpd:C05267	type4
3032	cpd:C05270;3032	type2
cpd:C05270	cpd:C05270;3032	type3
cpd:C05270;3032	cpd:C05267	type4
10449	cpd:C00010;cpd:C05267;10449	type2
cpd:C00010	cpd:C00010;cpd:C05267;10449	type3
cpd:C05267	cpd:C00010;cpd:C05267;10449	type3
cpd:C00010;cpd:C05267;10449	cpd:C00024	type4
cpd:C00010;cpd:C05267;10449	cpd:C05270	type4
30	cpd:C00010;cpd:C05267;30	type2
cpd:C00010	cpd:C00010;cpd:C05267;30	type3
cpd:C05267	cpd:C00010;cpd:C05267;30	type3
cpd:C00010;cpd:C05267;30	cpd:C00024	type4
cpd:C00010;cpd:C05267;30	cpd:C05270	type4
3032	cpd:C00010;cpd:C05267;3032	type2
cpd:C00010	cpd:C00010;cpd:C05267;3032	type3
cpd:C05267	cpd:C00010;cpd:C05267;3032	type3
cpd:C00010;cpd:C05267;3032	cpd:C00024	type4
cpd:C00010;cpd:C05267;3032	cpd:C05270	type4
10449	cpd:C05267;10449	type2
cpd:C05267	cpd:C05267;10449	type3
cpd:C05267;10449	cpd:C00024	type4
cpd:C05267;10449	cpd:C05270	type4
30	cpd:C05267;30	type2
cpd:C05267	cpd:C05267;30	type3
cpd:C05267;30	cpd:C00024	type4
cpd:C05267;30	cpd:C05270	type4
3032	cpd:C05267;3032	type2
cpd:C05267	cpd:C05267;3032	type3
cpd:C05267;3032	cpd:C00024	type4
cpd:C05267;3032	cpd:C05270	type4
10449	cpd:C05267;10449	type2
cpd:C05267	cpd:C05267;10449	type3
cpd:C05267;10449	cpd:C05270	type4
30	cpd:C05267;30	type2
cpd:C05267	cpd:C05267;30	type3
cpd:C05267;30	cpd:C05270	type4
3032	cpd:C05267;3032	type2
cpd:C05267	cpd:C05267;3032	type3
cpd:C05267;3032	cpd:C05270	type4
51102	cpd:C05271;51102	type2
cpd:C05271	cpd:C05271;51102	type3
cpd:C05271;51102	cpd:C05270	type4
55825	cpd:C05271;55825	type2
cpd:C05271	cpd:C05271;55825	type3
cpd:C05271;55825	cpd:C05270	type4
51102	cpd:C05270;51102	type2
cpd:C05270	cpd:C05270;51102	type3
cpd:C05270;51102	cpd:C05271	type4
55825	cpd:C05270;55825	type2
cpd:C05270	cpd:C05270;55825	type3
cpd:C05270;55825	cpd:C05271	type4
1892	cpd:C05268;1892	type2
cpd:C05268	cpd:C05268;1892	type3
cpd:C05268;1892	cpd:C05271	type4
1962	cpd:C05268;1962	type2
cpd:C05268	cpd:C05268;1962	type3
cpd:C05268;1962	cpd:C05271	type4
3030	cpd:C05268;3030	type2
cpd:C05268	cpd:C05268;3030	type3
cpd:C05268;3030	cpd:C05271	type4
1892	cpd:C05271;1892	type2
cpd:C05271	cpd:C05271;1892	type3
cpd:C05271;1892	cpd:C05268	type4
1962	cpd:C05271;1962	type2
cpd:C05271	cpd:C05271;1962	type3
cpd:C05271;1962	cpd:C05268	type4
3030	cpd:C05271;3030	type2
cpd:C05271	cpd:C05271;3030	type3
cpd:C05271;3030	cpd:C05268	type4
1962	cpd:C05269;1962	type2
cpd:C05269	cpd:C05269;1962	type3
cpd:C05269;1962	cpd:C05268	type4
3028	cpd:C05269;3028	type2
cpd:C05269	cpd:C05269;3028	type3
cpd:C05269;3028	cpd:C05268	type4
3033	cpd:C05269;3033	type2
cpd:C05269	cpd:C05269;3033	type3
cpd:C05269;3033	cpd:C05268	type4
3030	cpd:C05269;3030	type2
cpd:C05269	cpd:C05269;3030	type3
cpd:C05269;3030	cpd:C05268	type4
1962	cpd:C05268;1962	type2
cpd:C05268	cpd:C05268;1962	type3
cpd:C05268;1962	cpd:C05269	type4
3028	cpd:C05268;3028	type2
cpd:C05268	cpd:C05268;3028	type3
cpd:C05268;3028	cpd:C05269	type4
3033	cpd:C05268;3033	type2
cpd:C05268	cpd:C05268;3033	type3
cpd:C05268;3033	cpd:C05269	type4
3030	cpd:C05268;3030	type2
cpd:C05268	cpd:C05268;3030	type3
cpd:C05268;3030	cpd:C05269	type4
38	cpd:C00024;cpd:C00136;38	type2
cpd:C00024	cpd:C00024;cpd:C00136;38	type3
cpd:C00136	cpd:C00024;cpd:C00136;38	type3
cpd:C00024;cpd:C00136;38	cpd:C05269	type4
39	cpd:C00024;cpd:C00136;39	type2
