start	end	type
cpd:C05378	cpd:C05378;4338912	type3
cpd:C05378;4338912	cpd:C05345	type4
4341770	cpd:C05378;4341770	type2
cpd:C05378	cpd:C05378;4341770	type3
cpd:C05378;4341770	cpd:C05345	type4
4334290	cpd:C00668;4334290	type2
cpd:C00668	cpd:C00668;4334290	type3
cpd:C00668;4334290	cpd:C05345	type4
4340677	cpd:C00668;4340677	type2
cpd:C00668	cpd:C00668;4340677	type3
cpd:C00668;4340677	cpd:C05345	type4
4345842	cpd:C00668;4345842	type2
cpd:C00668	cpd:C00668;4345842	type3
cpd:C00668;4345842	cpd:C05345	type4
4347311	cpd:C00668;4347311	type2
cpd:C00668	cpd:C00668;4347311	type3
cpd:C00668;4347311	cpd:C05345	type4
4334290	cpd:C05345;4334290	type2
cpd:C05345	cpd:C05345;4334290	type3
cpd:C05345;4334290	cpd:C00668	type4
4340677	cpd:C05345;4340677	type2
cpd:C05345	cpd:C05345;4340677	type3
cpd:C05345;4340677	cpd:C00668	type4
4345842	cpd:C05345;4345842	type2
cpd:C05345	cpd:C05345;4345842	type3
cpd:C05345;4345842	cpd:C00668	type4
4347311	cpd:C05345;4347311	type2
cpd:C05345	cpd:C05345;4347311	type3
cpd:C05345;4347311	cpd:C00668	type4
4333895	cpd:C00103;4333895	type2
cpd:C00103	cpd:C00103;4333895	type3
cpd:C00103;4333895	cpd:C00668	type4
4348230	cpd:C00103;4348230	type2
cpd:C00103	cpd:C00103;4348230	type3
cpd:C00103;4348230	cpd:C00668	type4
4333895	cpd:C00668;4333895	type2
cpd:C00668	cpd:C00668;4333895	type3
cpd:C00668;4333895	cpd:C00103	type4
4348230	cpd:C00668;4348230	type2
cpd:C00668	cpd:C00668;4348230	type3
cpd:C00668;4348230	cpd:C00103	type4
4334290	cpd:C01172;4334290	type2
cpd:C01172	cpd:C01172;4334290	type3
cpd:C01172;4334290	cpd:C05345	type4
4340677	cpd:C01172;4340677	type2
cpd:C01172	cpd:C01172;4340677	type3
cpd:C01172;4340677	cpd:C05345	type4
4345842	cpd:C01172;4345842	type2
cpd:C01172	cpd:C01172;4345842	type3
cpd:C01172;4345842	cpd:C05345	type4
4347311	cpd:C01172;4347311	type2
cpd:C01172	cpd:C01172;4347311	type3
cpd:C01172;4347311	cpd:C05345	type4
4334290	cpd:C05345;4334290	type2
cpd:C05345	cpd:C05345;4334290	type3
cpd:C05345;4334290	cpd:C01172	type4
4340677	cpd:C05345;4340677	type2
cpd:C05345	cpd:C05345;4340677	type3
cpd:C05345;4340677	cpd:C01172	type4
4345842	cpd:C05345;4345842	type2
cpd:C05345	cpd:C05345;4345842	type3
cpd:C05345;4345842	cpd:C01172	type4
4347311	cpd:C05345;4347311	type2
cpd:C05345	cpd:C05345;4347311	type3
cpd:C05345;4347311	cpd:C01172	type4
107275630	cpd:C00221;107275630	type2
cpd:C00221	cpd:C00221;107275630	type3
cpd:C00221;107275630	cpd:C01172	type4
4324666	cpd:C00221;4324666	type2
cpd:C00221	cpd:C00221;4324666	type3
cpd:C00221;4324666	cpd:C01172	type4
4326516	cpd:C00221;4326516	type2
cpd:C00221	cpd:C00221;4326516	type3
cpd:C00221;4326516	cpd:C01172	type4
4326547	cpd:C00221;4326547	type2
cpd:C00221	cpd:C00221;4326547	type3
cpd:C00221;4326547	cpd:C01172	type4
4326776	cpd:C00221;4326776	type2
cpd:C00221	cpd:C00221;4326776	type3
cpd:C00221;4326776	cpd:C01172	type4
4338010	cpd:C00221;4338010	type2
cpd:C00221	cpd:C00221;4338010	type3
cpd:C00221;4338010	cpd:C01172	type4
4339361	cpd:C00221;4339361	type2
cpd:C00221	cpd:C00221;4339361	type3
cpd:C00221;4339361	cpd:C01172	type4
4339420	cpd:C00221;4339420	type2
cpd:C00221	cpd:C00221;4339420	type3
cpd:C00221;4339420	cpd:C01172	type4
4342654	cpd:C00221;4342654	type2
cpd:C00221	cpd:C00221;4342654	type3
cpd:C00221;4342654	cpd:C01172	type4
4343113	cpd:C00221;4343113	type2
cpd:C00221	cpd:C00221;4343113	type3
cpd:C00221;4343113	cpd:C01172	type4
4327164	cpd:C00668;4327164	type2
cpd:C00668	cpd:C00668;4327164	type3
cpd:C00668;4327164	cpd:C01172	type4
4328481	cpd:C00668;4328481	type2
cpd:C00668	cpd:C00668;4328481	type3
cpd:C00668;4328481	cpd:C01172	type4
4337265	cpd:C00668;4337265	type2
cpd:C00668	cpd:C00668;4337265	type3
cpd:C00668;4337265	cpd:C01172	type4
4339654	cpd:C00668;4339654	type2
cpd:C00668	cpd:C00668;4339654	type3
cpd:C00668;4339654	cpd:C01172	type4
4346747	cpd:C00668;4346747	type2
cpd:C00668	cpd:C00668;4346747	type3
cpd:C00668;4346747	cpd:C01172	type4
9268618	cpd:C00668;9268618	type2
cpd:C00668	cpd:C00668;9268618	type3
cpd:C00668;9268618	cpd:C01172	type4
9269126	cpd:C00668;9269126	type2
cpd:C00668	cpd:C00668;9269126	type3
cpd:C00668;9269126	cpd:C01172	type4
4334290	cpd:C00668;4334290	type2
cpd:C00668	cpd:C00668;4334290	type3
cpd:C00668;4334290	cpd:C01172	type4
4340677	cpd:C00668;4340677	type2
cpd:C00668	cpd:C00668;4340677	type3
cpd:C00668;4340677	cpd:C01172	type4
4345842	cpd:C00668;4345842	type2
cpd:C00668	cpd:C00668;4345842	type3
cpd:C00668;4345842	cpd:C01172	type4
4347311	cpd:C00668;4347311	type2
cpd:C00668	cpd:C00668;4347311	type3
cpd:C00668;4347311	cpd:C01172	type4
4327164	cpd:C01172;4327164	type2
cpd:C01172	cpd:C01172;4327164	type3
cpd:C01172;4327164	cpd:C00668	type4
4328481	cpd:C01172;4328481	type2
cpd:C01172	cpd:C01172;4328481	type3
cpd:C01172;4328481	cpd:C00668	type4
4337265	cpd:C01172;4337265	type2
cpd:C01172	cpd:C01172;4337265	type3
cpd:C01172;4337265	cpd:C00668	type4
4339654	cpd:C01172;4339654	type2
cpd:C01172	cpd:C01172;4339654	type3
cpd:C01172;4339654	cpd:C00668	type4
4346747	cpd:C01172;4346747	type2
cpd:C01172	cpd:C01172;4346747	type3
cpd:C01172;4346747	cpd:C00668	type4
9268618	cpd:C01172;9268618	type2
cpd:C01172	cpd:C01172;9268618	type3
cpd:C01172;9268618	cpd:C00668	type4
9269126	cpd:C01172;9269126	type2
cpd:C01172	cpd:C01172;9269126	type3
cpd:C01172;9269126	cpd:C00668	type4
4334290	cpd:C01172;4334290	type2
cpd:C01172	cpd:C01172;4334290	type3
cpd:C01172;4334290	cpd:C00668	type4
4340677	cpd:C01172;4340677	type2
cpd:C01172	cpd:C01172;4340677	type3
cpd:C01172;4340677	cpd:C00668	type4
4345842	cpd:C01172;4345842	type2
cpd:C01172	cpd:C01172;4345842	type3
cpd:C01172;4345842	cpd:C00668	type4
4347311	cpd:C01172;4347311	type2
cpd:C01172	cpd:C01172;4347311	type3
cpd:C01172;4347311	cpd:C00668	type4
4329753	cpd:C00267;4329753	type2
cpd:C00267	cpd:C00267;4329753	type3
cpd:C00267;4329753	cpd:C00221	type4
4332976	cpd:C00267;4332976	type2
cpd:C00267	cpd:C00267;4332976	type3
cpd:C00267;4332976	cpd:C00221	type4
4336037	cpd:C00267;4336037	type2
cpd:C00267	cpd:C00267;4336037	type3
cpd:C00267;4336037	cpd:C00221	type4
4336039	cpd:C00267;4336039	type2
cpd:C00267	cpd:C00267;4336039	type3
cpd:C00267;4336039	cpd:C00221	type4
4346383	cpd:C00267;4346383	type2
cpd:C00267	cpd:C00267;4346383	type3
cpd:C00267;4346383	cpd:C00221	type4
4348138	cpd:C00267;4348138	type2
cpd:C00267	cpd:C00267;4348138	type3
cpd:C00267;4348138	cpd:C00221	type4
4329753	cpd:C00221;4329753	type2
cpd:C00221	cpd:C00221;4329753	type3
cpd:C00221;4329753	cpd:C00267	type4
4332976	cpd:C00221;4332976	type2
cpd:C00221	cpd:C00221;4332976	type3
cpd:C00221;4332976	cpd:C00267	type4
4336037	cpd:C00221;4336037	type2
cpd:C00221	cpd:C00221;4336037	type3
cpd:C00221;4336037	cpd:C00267	type4
4336039	cpd:C00221;4336039	type2
cpd:C00221	cpd:C00221;4336039	type3
cpd:C00221;4336039	cpd:C00267	type4
4346383	cpd:C00221;4346383	type2
cpd:C00221	cpd:C00221;4346383	type3
cpd:C00221;4346383	cpd:C00267	type4
4348138	cpd:C00221;4348138	type2
cpd:C00221	cpd:C00221;4348138	type3
cpd:C00221;4348138	cpd:C00267	type4
107275630	cpd:C00267;107275630	type2
cpd:C00267	cpd:C00267;107275630	type3
cpd:C00267;107275630	cpd:C00668	type4
4324666	cpd:C00267;4324666	type2
cpd:C00267	cpd:C00267;4324666	type3
cpd:C00267;4324666	cpd:C00668	type4
4326516	cpd:C00267;4326516	type2
cpd:C00267	cpd:C00267;4326516	type3
cpd:C00267;4326516	cpd:C00668	type4
4326547	cpd:C00267;4326547	type2
cpd:C00267	cpd:C00267;4326547	type3
cpd:C00267;4326547	cpd:C00668	type4
4326776	cpd:C00267;4326776	type2
cpd:C00267	cpd:C00267;4326776	type3
cpd:C00267;4326776	cpd:C00668	type4
4338010	cpd:C00267;4338010	type2
cpd:C00267	cpd:C00267;4338010	type3
cpd:C00267;4338010	cpd:C00668	type4
4339361	cpd:C00267;4339361	type2
cpd:C00267	cpd:C00267;4339361	type3
cpd:C00267;4339361	cpd:C00668	type4
4339420	cpd:C00267;4339420	type2
cpd:C00267	cpd:C00267;4339420	type3
cpd:C00267;4339420	cpd:C00668	type4
4342654	cpd:C00267;4342654	type2
cpd:C00267	cpd:C00267;4342654	type3
cpd:C00267;4342654	cpd:C00668	type4
4343113	cpd:C00267;4343113	type2
cpd:C00267	cpd:C00267;4343113	type3
cpd:C00267;4343113	cpd:C00668	type4
107275630	cpd:C00668;107275630	type2
cpd:C00668	cpd:C00668;107275630	type3
cpd:C00668;107275630	cpd:C00267	type4
4324666	cpd:C00668;4324666	type2
cpd:C00668	cpd:C00668;4324666	type3
cpd:C00668;4324666	cpd:C00267	type4
4326516	cpd:C00668;4326516	type2
cpd:C00668	cpd:C00668;4326516	type3
cpd:C00668;4326516	cpd:C00267	type4
4326547	cpd:C00668;4326547	type2
cpd:C00668	cpd:C00668;4326547	type3
cpd:C00668;4326547	cpd:C00267	type4
4326776	cpd:C00668;4326776	type2
cpd:C00668	cpd:C00668;4326776	type3
cpd:C00668;4326776	cpd:C00267	type4
4338010	cpd:C00668;4338010	type2
cpd:C00668	cpd:C00668;4338010	type3
cpd:C00668;4338010	cpd:C00267	type4
4339361	cpd:C00668;4339361	type2
cpd:C00668	cpd:C00668;4339361	type3
cpd:C00668;4339361	cpd:C00267	type4
4339420	cpd:C00668;4339420	type2
cpd:C00668	cpd:C00668;4339420	type3
cpd:C00668;4339420	cpd:C00267	type4
4342654	cpd:C00668;4342654	type2
cpd:C00668	cpd:C00668;4342654	type3
cpd:C00668;4342654	cpd:C00267	type4
4343113	cpd:C00668;4343113	type2
cpd:C00668	cpd:C00668;4343113	type3
cpd:C00668;4343113	cpd:C00267	type4
4326849	cpd:C15973;4326849	type2
cpd:C15973	cpd:C15973;4326849	type3
cpd:C15973;4326849	cpd:C15972	type4
4326980	cpd:C15973;4326980	type2
cpd:C15973	cpd:C15973;4326980	type3
cpd:C15973;4326980	cpd:C15972	type4
4337862	cpd:C15973;4337862	type2
cpd:C15973	cpd:C15973;4337862	type3
cpd:C15973;4337862	cpd:C15972	type4
4337881	cpd:C15973;4337881	type2
cpd:C15973	cpd:C15973;4337881	type3
cpd:C15973;4337881	cpd:C15972	type4
4326849	cpd:C15972;4326849	type2
cpd:C15972	cpd:C15972;4326849	type3
cpd:C15972;4326849	cpd:C15973	type4
4326980	cpd:C15972;4326980	type2
cpd:C15972	cpd:C15972;4326980	type3
cpd:C15972;4326980	cpd:C15973	type4
4337862	cpd:C15972;4337862	type2
cpd:C15972	cpd:C15972;4337862	type3
cpd:C15972;4337862	cpd:C15973	type4
4337881	cpd:C15972;4337881	type2
cpd:C15972	cpd:C15972;4337881	type3
cpd:C15972;4337881	cpd:C15973	type4
4328435	cpd:C00197;4328435	type2
cpd:C00197	cpd:C00197;4328435	type3
cpd:C00197;4328435	cpd:C00236	type4
4339204	cpd:C00197;4339204	type2
cpd:C00197	cpd:C00197;4339204	type3
cpd:C00197;4339204	cpd:C00236	type4
4341792	cpd:C00197;4341792	type2
cpd:C00197	cpd:C00197;4341792	type3
cpd:C00197;4341792	cpd:C00236	type4
4348728	cpd:C00197;4348728	type2
cpd:C00197	cpd:C00197;4348728	type3
cpd:C00197;4348728	cpd:C00236	type4
9268592	cpd:C00197;9268592	type2
cpd:C00197	cpd:C00197;9268592	type3
cpd:C00197;9268592	cpd:C00236	type4
4328435	cpd:C00236;4328435	type2
cpd:C00236	cpd:C00236;4328435	type3
cpd:C00236;4328435	cpd:C00197	type4
4339204	cpd:C00236;4339204	type2
cpd:C00236	cpd:C00236;4339204	type3
cpd:C00236;4339204	cpd:C00197	type4
4341792	cpd:C00236;4341792	type2
cpd:C00236	cpd:C00236;4341792	type3
cpd:C00236;4341792	cpd:C00197	type4
4348728	cpd:C00236;4348728	type2
cpd:C00236	cpd:C00236;4348728	type3
cpd:C00236;4348728	cpd:C00197	type4
9268592	cpd:C00236;9268592	type2
cpd:C00236	cpd:C00236;9268592	type3
cpd:C00236;9268592	cpd:C00197	type4
4332293	cpd:C00036;4332293	type2
cpd:C00036	cpd:C00036;4332293	type3
cpd:C00036;4332293	cpd:C00074	type4
4348268	cpd:C00036;4348268	type2
cpd:C00036	cpd:C00036;4348268	type3
cpd:C00036;4348268	cpd:C00074	type4
4332293	cpd:C00036;4332293	type2
cpd:C00036	cpd:C00036;4332293	type3
cpd:C00036;4332293	cpd:C00011	type4
cpd:C00036;4332293	cpd:C00074	type4
4348268	cpd:C00036;4348268	type2
cpd:C00036	cpd:C00036;4348268	type3
cpd:C00036;4348268	cpd:C00011	type4
cpd:C00036;4348268	cpd:C00074	type4
4332293	cpd:C00074;4332293	type2
cpd:C00074	cpd:C00074;4332293	type3
cpd:C00074;4332293	cpd:C00036	type4
4348268	cpd:C00074;4348268	type2
cpd:C00074	cpd:C00074;4348268	type3
cpd:C00074;4348268	cpd:C00036	type4
4345685	cpd:C00118;4345685	type2
cpd:C00118	cpd:C00118;4345685	type3
cpd:C00118;4345685	cpd:C00197	type4
4329518	cpd:C00033;4329518	type2
cpd:C00033	cpd:C00033;4329518	type3
cpd:C00033;4329518	cpd:C00024	type4
4332592	cpd:C00033;4332592	type2
cpd:C00033	cpd:C00033;4332592	type3
cpd:C00033;4332592	cpd:C00024	type4
4332593	cpd:C00033;4332593	type2
cpd:C00033	cpd:C00033;4332593	type3
cpd:C00033;4332593	cpd:C00024	type4
4335745	cpd:C00033;4335745	type2
cpd:C00033	cpd:C00033;4335745	type3
cpd:C00033;4335745	cpd:C00024	type4
4329518	cpd:C00024;4329518	type2
cpd:C00024	cpd:C00024;4329518	type3
cpd:C00024;4329518	cpd:C00033	type4
4332592	cpd:C00024;4332592	type2
cpd:C00024	cpd:C00024;4332592	type3
cpd:C00024;4332592	cpd:C00033	type4
4332593	cpd:C00024;4332593	type2
cpd:C00024	cpd:C00024;4332593	type3
cpd:C00024;4332593	cpd:C00033	type4
4335745	cpd:C00024;4335745	type2
cpd:C00024	cpd:C00024;4335745	type3
cpd:C00024;4335745	cpd:C00033	type4
4334577	cpd:C01159;4334577	type2
cpd:C01159	cpd:C01159;4334577	type3
cpd:C01159;4334577	cpd:C00631	type4
4334577	cpd:C00631;4334577	type2
cpd:C00631	cpd:C00631;4334577	type3
cpd:C00631;4334577	cpd:C01159	type4
4330512	cpd:C05345;4330512	type2
cpd:C05345	cpd:C05345;4330512	type3
cpd:C05345;4330512	cpd:C05378	type4
4340643	cpd:C05345;4340643	type2
cpd:C05345	cpd:C05345;4340643	type3
cpd:C05345;4340643	cpd:C05378	type4
4340909	cpd:C05345;4340909	type2
cpd:C05345	cpd:C05345;4340909	type3
cpd:C05345;4340909	cpd:C05378	type4
4345338	cpd:C05345;4345338	type2
cpd:C05345	cpd:C05345;4345338	type3
cpd:C05345;4345338	cpd:C05378	type4
9271821	cpd:C05345;9271821	type2
cpd:C05345	cpd:C05345;9271821	type3
cpd:C05345;9271821	cpd:C05378	type4
4330512	cpd:C05378;4330512	type2
cpd:C05378	cpd:C05378;4330512	type3
cpd:C05378;4330512	cpd:C05345	type4
4340643	cpd:C05378;4340643	type2
cpd:C05378	cpd:C05378;4340643	type3
cpd:C05378;4340643	cpd:C05345	type4
4340909	cpd:C05378;4340909	type2
cpd:C05378	cpd:C05378;4340909	type3
cpd:C05378;4340909	cpd:C05345	type4
4345338	cpd:C05378;4345338	type2
cpd:C05378	cpd:C05378;4345338	type3
cpd:C05378;4345338	cpd:C05345	type4
9271821	cpd:C05378;9271821	type2
cpd:C05378	cpd:C05378;9271821	type3
cpd:C05378;9271821	cpd:C05345	type4
4333181	cpd:C00022;4333181	type2
cpd:C00022	cpd:C00022;4333181	type3
cpd:C00022;4333181	cpd:C00074	type4
4338750	cpd:C00022;4338750	type2
cpd:C00022	cpd:C00022;4338750	type3
cpd:C00022;4338750	cpd:C00074	type4
4333181	cpd:C00074;4333181	type2
cpd:C00074	cpd:C00074;4333181	type3
cpd:C00074;4333181	cpd:C00022	type4
4338750	cpd:C00074;4338750	type2
cpd:C00074	cpd:C00074;4338750	type3
cpd:C00074;4338750	cpd:C00022	type4
4335673	cpd:C00026;cpd:C00068;4335673	type2
cpd:C00026	cpd:C00026;cpd:C00068;4335673	type3
cpd:C00068	cpd:C00026;cpd:C00068;4335673	type3
cpd:C00026;cpd:C00068;4335673	cpd:C05381	type4
4344403	cpd:C00026;cpd:C00068;4344403	type2
cpd:C00026	cpd:C00026;cpd:C00068;4344403	type3
cpd:C00068	cpd:C00026;cpd:C00068;4344403	type3
cpd:C00026;cpd:C00068;4344403	cpd:C05381	type4
4335673	cpd:C05381;cpd:C15972;4335673	type2
cpd:C05381	cpd:C05381;cpd:C15972;4335673	type3
cpd:C15972	cpd:C05381;cpd:C15972;4335673	type3
cpd:C05381;cpd:C15972;4335673	cpd:C00068	type4
cpd:C05381;cpd:C15972;4335673	cpd:C16254	type4
4344403	cpd:C05381;cpd:C15972;4344403	type2
cpd:C05381	cpd:C05381;cpd:C15972;4344403	type3
cpd:C15972	cpd:C05381;cpd:C15972;4344403	type3
cpd:C05381;cpd:C15972;4344403	cpd:C00068	type4
cpd:C05381;cpd:C15972;4344403	cpd:C16254	type4
4335689	cpd:C00091;cpd:C15973;4335689	type2
cpd:C00091	cpd:C00091;cpd:C15973;4335689	type3
cpd:C15973	cpd:C00091;cpd:C15973;4335689	type3
cpd:C00091;cpd:C15973;4335689	cpd:C16254	type4
9266803	cpd:C00091;cpd:C15973;9266803	type2
cpd:C00091	cpd:C00091;cpd:C15973;9266803	type3
cpd:C15973	cpd:C00091;cpd:C15973;9266803	type3
cpd:C00091;cpd:C15973;9266803	cpd:C16254	type4
4335689	cpd:C16254;4335689	type2
cpd:C16254	cpd:C16254;4335689	type3
cpd:C16254;4335689	cpd:C00091	type4
cpd:C16254;4335689	cpd:C15973	type4
9266803	cpd:C16254;9266803	type2
cpd:C16254	cpd:C16254;9266803	type3
cpd:C16254;9266803	cpd:C00091	type4
cpd:C16254;9266803	cpd:C15973	type4
4330016	cpd:C00042;4330016	type2
cpd:C00042	cpd:C00042;4330016	type3
cpd:C00042;4330016	cpd:C00091	type4
4343710	cpd:C00042;4343710	type2
cpd:C00042	cpd:C00042;4343710	type3
cpd:C00042;4343710	cpd:C00091	type4
4330016	cpd:C00091;4330016	type2
cpd:C00091	cpd:C00091;4330016	type3
cpd:C00091;4330016	cpd:C00042	type4
4343710	cpd:C00091;4343710	type2
cpd:C00091	cpd:C00091;4343710	type3
cpd:C00091;4343710	cpd:C00042	type4
4330016	cpd:C00042;4330016	type2
cpd:C00042	cpd:C00042;4330016	type3
cpd:C00042;4330016	cpd:C00091	type4
4343710	cpd:C00042;4343710	type2
cpd:C00042	cpd:C00042;4343710	type3
cpd:C00042;4343710	cpd:C00091	type4
4330016	cpd:C00091;4330016	type2
cpd:C00091	cpd:C00091;4330016	type3
cpd:C00091;4330016	cpd:C00042	type4
4343710	cpd:C00091;4343710	type2
cpd:C00091	cpd:C00091;4343710	type3
cpd:C00091;4343710	cpd:C00042	type4
4324176	cpd:C05379;4324176	type2
cpd:C05379	cpd:C05379;4324176	type3
cpd:C05379;4324176	cpd:C00026	type4
4327213	cpd:C05379;4327213	type2
cpd:C05379	cpd:C05379;4327213	type3
cpd:C05379;4327213	cpd:C00026	type4
4336353	cpd:C05379;4336353	type2
cpd:C05379	cpd:C05379;4336353	type3
cpd:C05379;4336353	cpd:C00026	type4
4339674	cpd:C05379;4339674	type2
cpd:C05379	cpd:C05379;4339674	type3
cpd:C05379;4339674	cpd:C00026	type4
4324176	cpd:C00026;4324176	type2
cpd:C00026	cpd:C00026;4324176	type3
cpd:C00026;4324176	cpd:C05379	type4
4327213	cpd:C00026;4327213	type2
cpd:C00026	cpd:C00026;4327213	type3
cpd:C00026;4327213	cpd:C05379	type4
4336353	cpd:C00026;4336353	type2
cpd:C00026	cpd:C00026;4336353	type3
cpd:C00026;4336353	cpd:C05379	type4
4339674	cpd:C00026;4339674	type2
cpd:C00026	cpd:C00026;4339674	type3
cpd:C00026;4339674	cpd:C05379	type4
4324442	cpd:C00311;4324442	type2
cpd:C00311	cpd:C00311;4324442	type3
cpd:C00311;4324442	cpd:C00026	type4
4329858	cpd:C00311;4329858	type2
cpd:C00311	cpd:C00311;4329858	type3
cpd:C00311;4329858	cpd:C00026	type4
4336169	cpd:C00311;4336169	type2
cpd:C00311	cpd:C00311;4336169	type3
cpd:C00311;4336169	cpd:C00026	type4
4324442	cpd:C00026;4324442	type2
cpd:C00026	cpd:C00026;4324442	type3
cpd:C00026;4324442	cpd:C00311	type4
4329858	cpd:C00026;4329858	type2
cpd:C00026	cpd:C00026;4329858	type3
cpd:C00026;4329858	cpd:C00311	type4
4336169	cpd:C00026;4336169	type2
cpd:C00026	cpd:C00026;4336169	type3
cpd:C00026;4336169	cpd:C00311	type4
4324176	cpd:C00311;4324176	type2
cpd:C00311	cpd:C00311;4324176	type3
cpd:C00311;4324176	cpd:C05379	type4
4327213	cpd:C00311;4327213	type2
cpd:C00311	cpd:C00311;4327213	type3
cpd:C00311;4327213	cpd:C05379	type4
4336353	cpd:C00311;4336353	type2
cpd:C00311	cpd:C00311;4336353	type3
cpd:C00311;4336353	cpd:C05379	type4
4339674	cpd:C00311;4339674	type2
cpd:C00311	cpd:C00311;4339674	type3
cpd:C00311;4339674	cpd:C05379	type4
4324176	cpd:C05379;4324176	type2
cpd:C05379	cpd:C05379;4324176	type3
cpd:C05379;4324176	cpd:C00311	type4
4327213	cpd:C05379;4327213	type2
cpd:C05379	cpd:C05379;4327213	type3
cpd:C05379;4327213	cpd:C00311	type4
4336353	cpd:C05379;4336353	type2
cpd:C05379	cpd:C05379;4336353	type3
cpd:C05379;4336353	cpd:C00311	type4
4339674	cpd:C05379;4339674	type2
cpd:C05379	cpd:C05379;4339674	type3
cpd:C05379;4339674	cpd:C00311	type4
4325777	cpd:C00024;cpd:C00036;4325777	type2
cpd:C00024	cpd:C00024;cpd:C00036;4325777	type3
cpd:C00036	cpd:C00024;cpd:C00036;4325777	type3
cpd:C00024;cpd:C00036;4325777	cpd:C00158	type4
4352549	cpd:C00024;cpd:C00036;4352549	type2
cpd:C00024	cpd:C00024;cpd:C00036;4352549	type3
cpd:C00036	cpd:C00024;cpd:C00036;4352549	type3
cpd:C00024;cpd:C00036;4352549	cpd:C00158	type4
9272295	cpd:C00024;cpd:C00036;9272295	type2
cpd:C00024	cpd:C00024;cpd:C00036;9272295	type3
cpd:C00036	cpd:C00024;cpd:C00036;9272295	type3
cpd:C00024;cpd:C00036;9272295	cpd:C00158	type4
9272485	cpd:C00024;cpd:C00036;9272485	type2
cpd:C00024	cpd:C00024;cpd:C00036;9272485	type3
cpd:C00036	cpd:C00024;cpd:C00036;9272485	type3
cpd:C00024;cpd:C00036;9272485	cpd:C00158	type4
4325777	cpd:C00158;4325777	type2
cpd:C00158	cpd:C00158;4325777	type3
cpd:C00158;4325777	cpd:C00024	type4
cpd:C00158;4325777	cpd:C00036	type4
4352549	cpd:C00158;4352549	type2
cpd:C00158	cpd:C00158;4352549	type3
cpd:C00158;4352549	cpd:C00024	type4
cpd:C00158;4352549	cpd:C00036	type4
9272295	cpd:C00158;9272295	type2
cpd:C00158	cpd:C00158;9272295	type3
cpd:C00158;9272295	cpd:C00024	type4
cpd:C00158;9272295	cpd:C00036	type4
9272485	cpd:C00158;9272485	type2
cpd:C00158	cpd:C00158;9272485	type3
cpd:C00158;9272485	cpd:C00024	type4
cpd:C00158;9272485	cpd:C00036	type4
4342350	cpd:C00042;4342350	type2
cpd:C00042	cpd:C00042;4342350	type3
cpd:C00042;4342350	cpd:C00122	type4
4344541	cpd:C00042;4344541	type2
cpd:C00042	cpd:C00042;4344541	type3
cpd:C00042;4344541	cpd:C00122	type4
4346890	cpd:C00042;4346890	type2
cpd:C00042	cpd:C00042;4346890	type3
cpd:C00042;4346890	cpd:C00122	type4
4342350	cpd:C00122;4342350	type2
cpd:C00122	cpd:C00122;4342350	type3
cpd:C00122;4342350	cpd:C00042	type4
4344541	cpd:C00122;4344541	type2
cpd:C00122	cpd:C00122;4344541	type3
cpd:C00122;4344541	cpd:C00042	type4
4346890	cpd:C00122;4346890	type2
cpd:C00122	cpd:C00122;4346890	type3
cpd:C00122;4346890	cpd:C00042	type4
4332774	cpd:C00149;4332774	type2
cpd:C00149	cpd:C00149;4332774	type3
cpd:C00149;4332774	cpd:C00122	type4
4332774	cpd:C00122;4332774	type2
cpd:C00122	cpd:C00122;4332774	type3
cpd:C00122;4332774	cpd:C00149	type4
4331547	cpd:C00417;4331547	type2
cpd:C00417	cpd:C00417;4331547	type3
cpd:C00417;4331547	cpd:C00311	type4
4340833	cpd:C00417;4340833	type2
cpd:C00417	cpd:C00417;4340833	type3
cpd:C00417;4340833	cpd:C00311	type4
9270306	cpd:C00417;9270306	type2
cpd:C00417	cpd:C00417;9270306	type3
cpd:C00417;9270306	cpd:C00311	type4
4331547	cpd:C00311;4331547	type2
cpd:C00311	cpd:C00311;4331547	type3
cpd:C00311;4331547	cpd:C00417	type4
4340833	cpd:C00311;4340833	type2
cpd:C00311	cpd:C00311;4340833	type3
cpd:C00311;4340833	cpd:C00417	type4
9270306	cpd:C00311;9270306	type2
cpd:C00311	cpd:C00311;9270306	type3
cpd:C00311;9270306	cpd:C00417	type4
4331547	cpd:C00158;4331547	type2
cpd:C00158	cpd:C00158;4331547	type3
cpd:C00158;4331547	cpd:C00417	type4
4340833	cpd:C00158;4340833	type2
cpd:C00158	cpd:C00158;4340833	type3
cpd:C00158;4340833	cpd:C00417	type4
9270306	cpd:C00158;9270306	type2
cpd:C00158	cpd:C00158;9270306	type3
cpd:C00158;9270306	cpd:C00417	type4
4331547	cpd:C00417;4331547	type2
cpd:C00417	cpd:C00417;4331547	type3
cpd:C00417;4331547	cpd:C00158	type4
4340833	cpd:C00417;4340833	type2
cpd:C00417	cpd:C00417;4340833	type3
cpd:C00417;4340833	cpd:C00158	type4
9270306	cpd:C00417;9270306	type2
cpd:C00417	cpd:C00417;9270306	type3
cpd:C00417;9270306	cpd:C00158	type4
4328598	cpd:C00024;cpd:C00036;4328598	type2
cpd:C00024	cpd:C00024;cpd:C00036;4328598	type3
cpd:C00036	cpd:C00024;cpd:C00036;4328598	type3
cpd:C00024;cpd:C00036;4328598	cpd:C00158	type4
4328812	cpd:C00024;cpd:C00036;4328812	type2
