start	end	type
AT1G43670	cpd:C05378;AT1G43670	type2
cpd:C05378	cpd:C05378;AT1G43670	type3
cpd:C05378;AT1G43670	cpd:C05345	type4
AT3G54050	cpd:C05378;AT3G54050	type2
cpd:C05378	cpd:C05378;AT3G54050	type3
cpd:C05378;AT3G54050	cpd:C05345	type4
AT5G64380	cpd:C05378;AT5G64380	type2
cpd:C05378	cpd:C05378;AT5G64380	type3
cpd:C05378;AT5G64380	cpd:C05345	type4
AT4G24620	cpd:C00668;AT4G24620	type2
cpd:C00668	cpd:C00668;AT4G24620	type3
cpd:C00668;AT4G24620	cpd:C05345	type4
AT5G42740	cpd:C00668;AT5G42740	type2
cpd:C00668	cpd:C00668;AT5G42740	type3
cpd:C00668;AT5G42740	cpd:C05345	type4
AT4G24620	cpd:C05345;AT4G24620	type2
cpd:C05345	cpd:C05345;AT4G24620	type3
cpd:C05345;AT4G24620	cpd:C00668	type4
AT5G42740	cpd:C05345;AT5G42740	type2
cpd:C05345	cpd:C05345;AT5G42740	type3
cpd:C05345;AT5G42740	cpd:C00668	type4
AT1G23190	cpd:C00103;AT1G23190	type2
cpd:C00103	cpd:C00103;AT1G23190	type3
cpd:C00103;AT1G23190	cpd:C00668	type4
AT1G70730	cpd:C00103;AT1G70730	type2
cpd:C00103	cpd:C00103;AT1G70730	type3
cpd:C00103;AT1G70730	cpd:C00668	type4
AT5G51820	cpd:C00103;AT5G51820	type2
cpd:C00103	cpd:C00103;AT5G51820	type3
cpd:C00103;AT5G51820	cpd:C00668	type4
AT1G23190	cpd:C00668;AT1G23190	type2
cpd:C00668	cpd:C00668;AT1G23190	type3
cpd:C00668;AT1G23190	cpd:C00103	type4
AT1G70730	cpd:C00668;AT1G70730	type2
cpd:C00668	cpd:C00668;AT1G70730	type3
cpd:C00668;AT1G70730	cpd:C00103	type4
AT5G51820	cpd:C00668;AT5G51820	type2
cpd:C00668	cpd:C00668;AT5G51820	type3
cpd:C00668;AT5G51820	cpd:C00103	type4
AT4G24620	cpd:C01172;AT4G24620	type2
cpd:C01172	cpd:C01172;AT4G24620	type3
cpd:C01172;AT4G24620	cpd:C05345	type4
AT5G42740	cpd:C01172;AT5G42740	type2
cpd:C01172	cpd:C01172;AT5G42740	type3
cpd:C01172;AT5G42740	cpd:C05345	type4
AT4G24620	cpd:C05345;AT4G24620	type2
cpd:C05345	cpd:C05345;AT4G24620	type3
cpd:C05345;AT4G24620	cpd:C01172	type4
AT5G42740	cpd:C05345;AT5G42740	type2
cpd:C05345	cpd:C05345;AT5G42740	type3
cpd:C05345;AT5G42740	cpd:C01172	type4
AT1G47840	cpd:C00221;AT1G47840	type2
cpd:C00221	cpd:C00221;AT1G47840	type3
cpd:C00221;AT1G47840	cpd:C01172	type4
AT1G50460	cpd:C00221;AT1G50460	type2
cpd:C00221	cpd:C00221;AT1G50460	type3
cpd:C00221;AT1G50460	cpd:C01172	type4
AT2G19860	cpd:C00221;AT2G19860	type2
cpd:C00221	cpd:C00221;AT2G19860	type3
cpd:C00221;AT2G19860	cpd:C01172	type4
AT3G20040	cpd:C00221;AT3G20040	type2
cpd:C00221	cpd:C00221;AT3G20040	type3
cpd:C00221;AT3G20040	cpd:C01172	type4
AT4G29130	cpd:C00221;AT4G29130	type2
cpd:C00221	cpd:C00221;AT4G29130	type3
cpd:C00221;AT4G29130	cpd:C01172	type4
AT4G37840	cpd:C00221;AT4G37840	type2
cpd:C00221	cpd:C00221;AT4G37840	type3
cpd:C00221;AT4G37840	cpd:C01172	type4
AT3G01590	cpd:C00668;AT3G01590	type2
cpd:C00668	cpd:C00668;AT3G01590	type3
cpd:C00668;AT3G01590	cpd:C01172	type4
AT3G61610	cpd:C00668;AT3G61610	type2
cpd:C00668	cpd:C00668;AT3G61610	type3
cpd:C00668;AT3G61610	cpd:C01172	type4
AT4G23730	cpd:C00668;AT4G23730	type2
cpd:C00668	cpd:C00668;AT4G23730	type3
cpd:C00668;AT4G23730	cpd:C01172	type4
AT4G25900	cpd:C00668;AT4G25900	type2
cpd:C00668	cpd:C00668;AT4G25900	type3
cpd:C00668;AT4G25900	cpd:C01172	type4
AT5G14500	cpd:C00668;AT5G14500	type2
cpd:C00668	cpd:C00668;AT5G14500	type3
cpd:C00668;AT5G14500	cpd:C01172	type4
AT5G57330	cpd:C00668;AT5G57330	type2
cpd:C00668	cpd:C00668;AT5G57330	type3
cpd:C00668;AT5G57330	cpd:C01172	type4
AT5G66530	cpd:C00668;AT5G66530	type2
cpd:C00668	cpd:C00668;AT5G66530	type3
cpd:C00668;AT5G66530	cpd:C01172	type4
AT4G24620	cpd:C00668;AT4G24620	type2
cpd:C00668	cpd:C00668;AT4G24620	type3
cpd:C00668;AT4G24620	cpd:C01172	type4
AT5G42740	cpd:C00668;AT5G42740	type2
cpd:C00668	cpd:C00668;AT5G42740	type3
cpd:C00668;AT5G42740	cpd:C01172	type4
AT3G01590	cpd:C01172;AT3G01590	type2
cpd:C01172	cpd:C01172;AT3G01590	type3
cpd:C01172;AT3G01590	cpd:C00668	type4
AT3G61610	cpd:C01172;AT3G61610	type2
cpd:C01172	cpd:C01172;AT3G61610	type3
cpd:C01172;AT3G61610	cpd:C00668	type4
AT4G23730	cpd:C01172;AT4G23730	type2
cpd:C01172	cpd:C01172;AT4G23730	type3
cpd:C01172;AT4G23730	cpd:C00668	type4
AT4G25900	cpd:C01172;AT4G25900	type2
cpd:C01172	cpd:C01172;AT4G25900	type3
cpd:C01172;AT4G25900	cpd:C00668	type4
AT5G14500	cpd:C01172;AT5G14500	type2
cpd:C01172	cpd:C01172;AT5G14500	type3
cpd:C01172;AT5G14500	cpd:C00668	type4
AT5G57330	cpd:C01172;AT5G57330	type2
cpd:C01172	cpd:C01172;AT5G57330	type3
cpd:C01172;AT5G57330	cpd:C00668	type4
AT5G66530	cpd:C01172;AT5G66530	type2
cpd:C01172	cpd:C01172;AT5G66530	type3
cpd:C01172;AT5G66530	cpd:C00668	type4
AT4G24620	cpd:C01172;AT4G24620	type2
cpd:C01172	cpd:C01172;AT4G24620	type3
cpd:C01172;AT4G24620	cpd:C00668	type4
AT5G42740	cpd:C01172;AT5G42740	type2
cpd:C01172	cpd:C01172;AT5G42740	type3
cpd:C01172;AT5G42740	cpd:C00668	type4
AT3G01260	cpd:C00267;AT3G01260	type2
cpd:C00267	cpd:C00267;AT3G01260	type3
cpd:C00267;AT3G01260	cpd:C00221	type4
AT3G17940	cpd:C00267;AT3G17940	type2
cpd:C00267	cpd:C00267;AT3G17940	type3
cpd:C00267;AT3G17940	cpd:C00221	type4
AT3G47800	cpd:C00267;AT3G47800	type2
cpd:C00267	cpd:C00267;AT3G47800	type3
cpd:C00267;AT3G47800	cpd:C00221	type4
AT5G15140	cpd:C00267;AT5G15140	type2
cpd:C00267	cpd:C00267;AT5G15140	type3
cpd:C00267;AT5G15140	cpd:C00221	type4
AT3G01260	cpd:C00221;AT3G01260	type2
cpd:C00221	cpd:C00221;AT3G01260	type3
cpd:C00221;AT3G01260	cpd:C00267	type4
AT3G17940	cpd:C00221;AT3G17940	type2
cpd:C00221	cpd:C00221;AT3G17940	type3
cpd:C00221;AT3G17940	cpd:C00267	type4
AT3G47800	cpd:C00221;AT3G47800	type2
cpd:C00221	cpd:C00221;AT3G47800	type3
cpd:C00221;AT3G47800	cpd:C00267	type4
AT5G15140	cpd:C00221;AT5G15140	type2
cpd:C00221	cpd:C00221;AT5G15140	type3
cpd:C00221;AT5G15140	cpd:C00267	type4
AT1G47840	cpd:C00267;AT1G47840	type2
cpd:C00267	cpd:C00267;AT1G47840	type3
cpd:C00267;AT1G47840	cpd:C00668	type4
AT1G50460	cpd:C00267;AT1G50460	type2
cpd:C00267	cpd:C00267;AT1G50460	type3
cpd:C00267;AT1G50460	cpd:C00668	type4
AT2G19860	cpd:C00267;AT2G19860	type2
cpd:C00267	cpd:C00267;AT2G19860	type3
cpd:C00267;AT2G19860	cpd:C00668	type4
AT3G20040	cpd:C00267;AT3G20040	type2
cpd:C00267	cpd:C00267;AT3G20040	type3
cpd:C00267;AT3G20040	cpd:C00668	type4
AT4G29130	cpd:C00267;AT4G29130	type2
cpd:C00267	cpd:C00267;AT4G29130	type3
cpd:C00267;AT4G29130	cpd:C00668	type4
AT4G37840	cpd:C00267;AT4G37840	type2
cpd:C00267	cpd:C00267;AT4G37840	type3
cpd:C00267;AT4G37840	cpd:C00668	type4
AT1G47840	cpd:C00668;AT1G47840	type2
cpd:C00668	cpd:C00668;AT1G47840	type3
cpd:C00668;AT1G47840	cpd:C00267	type4
AT1G50460	cpd:C00668;AT1G50460	type2
cpd:C00668	cpd:C00668;AT1G50460	type3
cpd:C00668;AT1G50460	cpd:C00267	type4
AT2G19860	cpd:C00668;AT2G19860	type2
cpd:C00668	cpd:C00668;AT2G19860	type3
cpd:C00668;AT2G19860	cpd:C00267	type4
AT3G20040	cpd:C00668;AT3G20040	type2
cpd:C00668	cpd:C00668;AT3G20040	type3
cpd:C00668;AT3G20040	cpd:C00267	type4
AT4G29130	cpd:C00668;AT4G29130	type2
cpd:C00668	cpd:C00668;AT4G29130	type3
cpd:C00668;AT4G29130	cpd:C00267	type4
AT4G37840	cpd:C00668;AT4G37840	type2
cpd:C00668	cpd:C00668;AT4G37840	type3
cpd:C00668;AT4G37840	cpd:C00267	type4
AT1G48030	cpd:C15973;AT1G48030	type2
cpd:C15973	cpd:C15973;AT1G48030	type3
cpd:C15973;AT1G48030	cpd:C15972	type4
AT3G16950	cpd:C15973;AT3G16950	type2
cpd:C15973	cpd:C15973;AT3G16950	type3
cpd:C15973;AT3G16950	cpd:C15972	type4
AT3G17240	cpd:C15973;AT3G17240	type2
cpd:C15973	cpd:C15973;AT3G17240	type3
cpd:C15973;AT3G17240	cpd:C15972	type4
AT4G16155	cpd:C15973;AT4G16155	type2
cpd:C15973	cpd:C15973;AT4G16155	type3
cpd:C15973;AT4G16155	cpd:C15972	type4
AT1G48030	cpd:C15972;AT1G48030	type2
cpd:C15972	cpd:C15972;AT1G48030	type3
cpd:C15972;AT1G48030	cpd:C15973	type4
AT3G16950	cpd:C15972;AT3G16950	type2
cpd:C15972	cpd:C15972;AT3G16950	type3
cpd:C15972;AT3G16950	cpd:C15973	type4
AT3G17240	cpd:C15972;AT3G17240	type2
cpd:C15972	cpd:C15972;AT3G17240	type3
cpd:C15972;AT3G17240	cpd:C15973	type4
AT4G16155	cpd:C15972;AT4G16155	type2
cpd:C15972	cpd:C15972;AT4G16155	type3
cpd:C15972;AT4G16155	cpd:C15973	type4
AT1G56190	cpd:C00197;AT1G56190	type2
cpd:C00197	cpd:C00197;AT1G56190	type3
cpd:C00197;AT1G56190	cpd:C00236	type4
AT1G79550	cpd:C00197;AT1G79550	type2
cpd:C00197	cpd:C00197;AT1G79550	type3
cpd:C00197;AT1G79550	cpd:C00236	type4
AT3G12780	cpd:C00197;AT3G12780	type2
cpd:C00197	cpd:C00197;AT3G12780	type3
cpd:C00197;AT3G12780	cpd:C00236	type4
AT1G56190	cpd:C00236;AT1G56190	type2
cpd:C00236	cpd:C00236;AT1G56190	type3
cpd:C00236;AT1G56190	cpd:C00197	type4
AT1G79550	cpd:C00236;AT1G79550	type2
cpd:C00236	cpd:C00236;AT1G79550	type3
cpd:C00236;AT1G79550	cpd:C00197	type4
AT3G12780	cpd:C00236;AT3G12780	type2
cpd:C00236	cpd:C00236;AT3G12780	type3
cpd:C00236;AT3G12780	cpd:C00197	type4
AT4G37870	cpd:C00036;AT4G37870	type2
cpd:C00036	cpd:C00036;AT4G37870	type3
cpd:C00036;AT4G37870	cpd:C00074	type4
AT5G65690	cpd:C00036;AT5G65690	type2
cpd:C00036	cpd:C00036;AT5G65690	type3
cpd:C00036;AT5G65690	cpd:C00074	type4
AT4G37870	cpd:C00036;AT4G37870	type2
cpd:C00036	cpd:C00036;AT4G37870	type3
cpd:C00036;AT4G37870	cpd:C00011	type4
cpd:C00036;AT4G37870	cpd:C00074	type4
AT5G65690	cpd:C00036;AT5G65690	type2
cpd:C00036	cpd:C00036;AT5G65690	type3
cpd:C00036;AT5G65690	cpd:C00011	type4
cpd:C00036;AT5G65690	cpd:C00074	type4
AT4G37870	cpd:C00074;AT4G37870	type2
cpd:C00074	cpd:C00074;AT4G37870	type3
cpd:C00074;AT4G37870	cpd:C00036	type4
AT5G65690	cpd:C00074;AT5G65690	type2
cpd:C00074	cpd:C00074;AT5G65690	type3
cpd:C00074;AT5G65690	cpd:C00036	type4
AT2G24270	cpd:C00118;AT2G24270	type2
cpd:C00118	cpd:C00118;AT2G24270	type3
cpd:C00118;AT2G24270	cpd:C00197	type4
AT3G16910	cpd:C00033;AT3G16910	type2
cpd:C00033	cpd:C00033;AT3G16910	type3
cpd:C00033;AT3G16910	cpd:C00024	type4
AT5G36880	cpd:C00033;AT5G36880	type2
cpd:C00033	cpd:C00033;AT5G36880	type3
cpd:C00033;AT5G36880	cpd:C00024	type4
AT3G16910	cpd:C00024;AT3G16910	type2
cpd:C00024	cpd:C00024;AT3G16910	type3
cpd:C00024;AT3G16910	cpd:C00033	type4
AT5G36880	cpd:C00024;AT5G36880	type2
cpd:C00024	cpd:C00024;AT5G36880	type3
cpd:C00024;AT5G36880	cpd:C00033	type4
AT1G09870	cpd:C01159;AT1G09870	type2
cpd:C01159	cpd:C01159;AT1G09870	type3
cpd:C01159;AT1G09870	cpd:C00631	type4
AT1G09870	cpd:C00631;AT1G09870	type2
cpd:C00631	cpd:C00631;AT1G09870	type3
cpd:C00631;AT1G09870	cpd:C01159	type4
AT1G12000	cpd:C05345;AT1G12000	type2
cpd:C05345	cpd:C05345;AT1G12000	type3
cpd:C05345;AT1G12000	cpd:C05378	type4
AT1G20950	cpd:C05345;AT1G20950	type2
cpd:C05345	cpd:C05345;AT1G20950	type3
cpd:C05345;AT1G20950	cpd:C05378	type4
AT1G76550	cpd:C05345;AT1G76550	type2
cpd:C05345	cpd:C05345;AT1G76550	type3
cpd:C05345;AT1G76550	cpd:C05378	type4
AT4G04040	cpd:C05345;AT4G04040	type2
cpd:C05345	cpd:C05345;AT4G04040	type3
cpd:C05345;AT4G04040	cpd:C05378	type4
AT1G12000	cpd:C05378;AT1G12000	type2
cpd:C05378	cpd:C05378;AT1G12000	type3
cpd:C05378;AT1G12000	cpd:C05345	type4
AT1G20950	cpd:C05378;AT1G20950	type2
cpd:C05378	cpd:C05378;AT1G20950	type3
cpd:C05378;AT1G20950	cpd:C05345	type4
AT1G76550	cpd:C05378;AT1G76550	type2
cpd:C05378	cpd:C05378;AT1G76550	type3
cpd:C05378;AT1G76550	cpd:C05345	type4
AT4G04040	cpd:C05378;AT4G04040	type2
cpd:C05378	cpd:C05378;AT4G04040	type3
cpd:C05378;AT4G04040	cpd:C05345	type4
AT4G15530	cpd:C00022;AT4G15530	type2
cpd:C00022	cpd:C00022;AT4G15530	type3
cpd:C00022;AT4G15530	cpd:C00074	type4
AT4G15530	cpd:C00074;AT4G15530	type2
cpd:C00074	cpd:C00074;AT4G15530	type3
cpd:C00074;AT4G15530	cpd:C00022	type4
AT3G55410	cpd:C00026;cpd:C00068;AT3G55410	type2
cpd:C00026	cpd:C00026;cpd:C00068;AT3G55410	type3
cpd:C00068	cpd:C00026;cpd:C00068;AT3G55410	type3
cpd:C00026;cpd:C00068;AT3G55410	cpd:C05381	type4
AT5G65750	cpd:C00026;cpd:C00068;AT5G65750	type2
cpd:C00026	cpd:C00026;cpd:C00068;AT5G65750	type3
cpd:C00068	cpd:C00026;cpd:C00068;AT5G65750	type3
cpd:C00026;cpd:C00068;AT5G65750	cpd:C05381	type4
AT3G55410	cpd:C05381;cpd:C15972;AT3G55410	type2
cpd:C05381	cpd:C05381;cpd:C15972;AT3G55410	type3
cpd:C15972	cpd:C05381;cpd:C15972;AT3G55410	type3
cpd:C05381;cpd:C15972;AT3G55410	cpd:C00068	type4
cpd:C05381;cpd:C15972;AT3G55410	cpd:C16254	type4
AT5G65750	cpd:C05381;cpd:C15972;AT5G65750	type2
cpd:C05381	cpd:C05381;cpd:C15972;AT5G65750	type3
cpd:C15972	cpd:C05381;cpd:C15972;AT5G65750	type3
cpd:C05381;cpd:C15972;AT5G65750	cpd:C00068	type4
cpd:C05381;cpd:C15972;AT5G65750	cpd:C16254	type4
AT4G26910	cpd:C00091;cpd:C15973;AT4G26910	type2
cpd:C00091	cpd:C00091;cpd:C15973;AT4G26910	type3
cpd:C15973	cpd:C00091;cpd:C15973;AT4G26910	type3
cpd:C00091;cpd:C15973;AT4G26910	cpd:C16254	type4
AT5G55070	cpd:C00091;cpd:C15973;AT5G55070	type2
cpd:C00091	cpd:C00091;cpd:C15973;AT5G55070	type3
cpd:C15973	cpd:C00091;cpd:C15973;AT5G55070	type3
cpd:C00091;cpd:C15973;AT5G55070	cpd:C16254	type4
AT4G26910	cpd:C16254;AT4G26910	type2
cpd:C16254	cpd:C16254;AT4G26910	type3
cpd:C16254;AT4G26910	cpd:C00091	type4
cpd:C16254;AT4G26910	cpd:C15973	type4
AT5G55070	cpd:C16254;AT5G55070	type2
cpd:C16254	cpd:C16254;AT5G55070	type3
cpd:C16254;AT5G55070	cpd:C00091	type4
cpd:C16254;AT5G55070	cpd:C15973	type4
AT2G20420	cpd:C00042;AT2G20420	type2
cpd:C00042	cpd:C00042;AT2G20420	type3
cpd:C00042;AT2G20420	cpd:C00091	type4
AT5G08300	cpd:C00042;AT5G08300	type2
cpd:C00042	cpd:C00042;AT5G08300	type3
cpd:C00042;AT5G08300	cpd:C00091	type4
AT5G23250	cpd:C00042;AT5G23250	type2
cpd:C00042	cpd:C00042;AT5G23250	type3
cpd:C00042;AT5G23250	cpd:C00091	type4
AT2G20420	cpd:C00091;AT2G20420	type2
cpd:C00091	cpd:C00091;AT2G20420	type3
cpd:C00091;AT2G20420	cpd:C00042	type4
AT5G08300	cpd:C00091;AT5G08300	type2
cpd:C00091	cpd:C00091;AT5G08300	type3
cpd:C00091;AT5G08300	cpd:C00042	type4
AT5G23250	cpd:C00091;AT5G23250	type2
cpd:C00091	cpd:C00091;AT5G23250	type3
cpd:C00091;AT5G23250	cpd:C00042	type4
AT2G20420	cpd:C00042;AT2G20420	type2
cpd:C00042	cpd:C00042;AT2G20420	type3
cpd:C00042;AT2G20420	cpd:C00091	type4
AT5G08300	cpd:C00042;AT5G08300	type2
cpd:C00042	cpd:C00042;AT5G08300	type3
cpd:C00042;AT5G08300	cpd:C00091	type4
AT5G23250	cpd:C00042;AT5G23250	type2
cpd:C00042	cpd:C00042;AT5G23250	type3
cpd:C00042;AT5G23250	cpd:C00091	type4
AT2G20420	cpd:C00091;AT2G20420	type2
cpd:C00091	cpd:C00091;AT2G20420	type3
cpd:C00091;AT2G20420	cpd:C00042	type4
AT5G08300	cpd:C00091;AT5G08300	type2
cpd:C00091	cpd:C00091;AT5G08300	type3
cpd:C00091;AT5G08300	cpd:C00042	type4
AT5G23250	cpd:C00091;AT5G23250	type2
cpd:C00091	cpd:C00091;AT5G23250	type3
cpd:C00091;AT5G23250	cpd:C00042	type4
AT1G54340	cpd:C05379;AT1G54340	type2
cpd:C05379	cpd:C05379;AT1G54340	type3
cpd:C05379;AT1G54340	cpd:C00026	type4
AT1G65930	cpd:C05379;AT1G65930	type2
cpd:C05379	cpd:C05379;AT1G65930	type3
cpd:C05379;AT1G65930	cpd:C00026	type4
AT5G14590	cpd:C05379;AT5G14590	type2
cpd:C05379	cpd:C05379;AT5G14590	type3
cpd:C05379;AT5G14590	cpd:C00026	type4
AT1G54340	cpd:C00026;AT1G54340	type2
cpd:C00026	cpd:C00026;AT1G54340	type3
cpd:C00026;AT1G54340	cpd:C05379	type4
AT1G65930	cpd:C00026;AT1G65930	type2
cpd:C00026	cpd:C00026;AT1G65930	type3
cpd:C00026;AT1G65930	cpd:C05379	type4
AT5G14590	cpd:C00026;AT5G14590	type2
cpd:C00026	cpd:C00026;AT5G14590	type3
cpd:C00026;AT5G14590	cpd:C05379	type4
AT1G32480	cpd:C00311;AT1G32480	type2
cpd:C00311	cpd:C00311;AT1G32480	type3
cpd:C00311;AT1G32480	cpd:C00026	type4
AT2G17130	cpd:C00311;AT2G17130	type2
cpd:C00311	cpd:C00311;AT2G17130	type3
cpd:C00311;AT2G17130	cpd:C00026	type4
AT3G09810	cpd:C00311;AT3G09810	type2
cpd:C00311	cpd:C00311;AT3G09810	type3
cpd:C00311;AT3G09810	cpd:C00026	type4
AT4G35260	cpd:C00311;AT4G35260	type2
cpd:C00311	cpd:C00311;AT4G35260	type3
cpd:C00311;AT4G35260	cpd:C00026	type4
AT4G35650	cpd:C00311;AT4G35650	type2
cpd:C00311	cpd:C00311;AT4G35650	type3
cpd:C00311;AT4G35650	cpd:C00026	type4
AT5G03290	cpd:C00311;AT5G03290	type2
cpd:C00311	cpd:C00311;AT5G03290	type3
cpd:C00311;AT5G03290	cpd:C00026	type4
AT1G32480	cpd:C00026;AT1G32480	type2
cpd:C00026	cpd:C00026;AT1G32480	type3
cpd:C00026;AT1G32480	cpd:C00311	type4
AT2G17130	cpd:C00026;AT2G17130	type2
cpd:C00026	cpd:C00026;AT2G17130	type3
cpd:C00026;AT2G17130	cpd:C00311	type4
AT3G09810	cpd:C00026;AT3G09810	type2
cpd:C00026	cpd:C00026;AT3G09810	type3
cpd:C00026;AT3G09810	cpd:C00311	type4
AT4G35260	cpd:C00026;AT4G35260	type2
cpd:C00026	cpd:C00026;AT4G35260	type3
cpd:C00026;AT4G35260	cpd:C00311	type4
AT4G35650	cpd:C00026;AT4G35650	type2
cpd:C00026	cpd:C00026;AT4G35650	type3
cpd:C00026;AT4G35650	cpd:C00311	type4
AT5G03290	cpd:C00026;AT5G03290	type2
cpd:C00026	cpd:C00026;AT5G03290	type3
cpd:C00026;AT5G03290	cpd:C00311	type4
AT1G54340	cpd:C00311;AT1G54340	type2
cpd:C00311	cpd:C00311;AT1G54340	type3
cpd:C00311;AT1G54340	cpd:C05379	type4
AT1G65930	cpd:C00311;AT1G65930	type2
cpd:C00311	cpd:C00311;AT1G65930	type3
cpd:C00311;AT1G65930	cpd:C05379	type4
AT5G14590	cpd:C00311;AT5G14590	type2
cpd:C00311	cpd:C00311;AT5G14590	type3
cpd:C00311;AT5G14590	cpd:C05379	type4
AT1G54340	cpd:C05379;AT1G54340	type2
cpd:C05379	cpd:C05379;AT1G54340	type3
cpd:C05379;AT1G54340	cpd:C00311	type4
AT1G65930	cpd:C05379;AT1G65930	type2
cpd:C05379	cpd:C05379;AT1G65930	type3
cpd:C05379;AT1G65930	cpd:C00311	type4
AT5G14590	cpd:C05379;AT5G14590	type2
cpd:C05379	cpd:C05379;AT5G14590	type3
cpd:C05379;AT5G14590	cpd:C00311	type4
AT1G09430	cpd:C00024;cpd:C00036;AT1G09430	type2
cpd:C00024	cpd:C00024;cpd:C00036;AT1G09430	type3
cpd:C00036	cpd:C00024;cpd:C00036;AT1G09430	type3
cpd:C00024;cpd:C00036;AT1G09430	cpd:C00158	type4
AT1G10670	cpd:C00024;cpd:C00036;AT1G10670	type2
cpd:C00024	cpd:C00024;cpd:C00036;AT1G10670	type3
cpd:C00036	cpd:C00024;cpd:C00036;AT1G10670	type3
cpd:C00024;cpd:C00036;AT1G10670	cpd:C00158	type4
AT1G60810	cpd:C00024;cpd:C00036;AT1G60810	type2
cpd:C00024	cpd:C00024;cpd:C00036;AT1G60810	type3
cpd:C00036	cpd:C00024;cpd:C00036;AT1G60810	type3
cpd:C00024;cpd:C00036;AT1G60810	cpd:C00158	type4
AT3G06650	cpd:C00024;cpd:C00036;AT3G06650	type2
cpd:C00024	cpd:C00024;cpd:C00036;AT3G06650	type3
cpd:C00036	cpd:C00024;cpd:C00036;AT3G06650	type3
cpd:C00024;cpd:C00036;AT3G06650	cpd:C00158	type4
AT5G49460	cpd:C00024;cpd:C00036;AT5G49460	type2
cpd:C00024	cpd:C00024;cpd:C00036;AT5G49460	type3
cpd:C00036	cpd:C00024;cpd:C00036;AT5G49460	type3
cpd:C00024;cpd:C00036;AT5G49460	cpd:C00158	type4
AT1G09430	cpd:C00158;AT1G09430	type2
cpd:C00158	cpd:C00158;AT1G09430	type3
cpd:C00158;AT1G09430	cpd:C00024	type4
cpd:C00158;AT1G09430	cpd:C00036	type4
AT1G10670	cpd:C00158;AT1G10670	type2
cpd:C00158	cpd:C00158;AT1G10670	type3
cpd:C00158;AT1G10670	cpd:C00024	type4
cpd:C00158;AT1G10670	cpd:C00036	type4
AT1G60810	cpd:C00158;AT1G60810	type2
cpd:C00158	cpd:C00158;AT1G60810	type3
cpd:C00158;AT1G60810	cpd:C00024	type4
cpd:C00158;AT1G60810	cpd:C00036	type4
AT3G06650	cpd:C00158;AT3G06650	type2
cpd:C00158	cpd:C00158;AT3G06650	type3
cpd:C00158;AT3G06650	cpd:C00024	type4
cpd:C00158;AT3G06650	cpd:C00036	type4
AT5G49460	cpd:C00158;AT5G49460	type2
cpd:C00158	cpd:C00158;AT5G49460	type3
cpd:C00158;AT5G49460	cpd:C00024	type4
cpd:C00158;AT5G49460	cpd:C00036	type4
AT2G18450	cpd:C00042;AT2G18450	type2
cpd:C00042	cpd:C00042;AT2G18450	type3
cpd:C00042;AT2G18450	cpd:C00122	type4
AT3G27380	cpd:C00042;AT3G27380	type2
cpd:C00042	cpd:C00042;AT3G27380	type3
cpd:C00042;AT3G27380	cpd:C00122	type4
AT5G40650	cpd:C00042;AT5G40650	type2
cpd:C00042	cpd:C00042;AT5G40650	type3
cpd:C00042;AT5G40650	cpd:C00122	type4
AT5G65165	cpd:C00042;AT5G65165	type2
cpd:C00042	cpd:C00042;AT5G65165	type3
cpd:C00042;AT5G65165	cpd:C00122	type4
AT5G66760	cpd:C00042;AT5G66760	type2
cpd:C00042	cpd:C00042;AT5G66760	type3
cpd:C00042;AT5G66760	cpd:C00122	type4
AT2G18450	cpd:C00122;AT2G18450	type2
cpd:C00122	cpd:C00122;AT2G18450	type3
cpd:C00122;AT2G18450	cpd:C00042	type4
AT3G27380	cpd:C00122;AT3G27380	type2
cpd:C00122	cpd:C00122;AT3G27380	type3
cpd:C00122;AT3G27380	cpd:C00042	type4
AT5G40650	cpd:C00122;AT5G40650	type2
cpd:C00122	cpd:C00122;AT5G40650	type3
cpd:C00122;AT5G40650	cpd:C00042	type4
AT5G65165	cpd:C00122;AT5G65165	type2
cpd:C00122	cpd:C00122;AT5G65165	type3
cpd:C00122;AT5G65165	cpd:C00042	type4
AT5G66760	cpd:C00122;AT5G66760	type2
cpd:C00122	cpd:C00122;AT5G66760	type3
cpd:C00122;AT5G66760	cpd:C00042	type4
AT2G47510	cpd:C00149;AT2G47510	type2
cpd:C00149	cpd:C00149;AT2G47510	type3
cpd:C00149;AT2G47510	cpd:C00122	type4
AT5G50950	cpd:C00149;AT5G50950	type2
cpd:C00149	cpd:C00149;AT5G50950	type3
cpd:C00149;AT5G50950	cpd:C00122	type4
AT2G47510	cpd:C00122;AT2G47510	type2
cpd:C00122	cpd:C00122;AT2G47510	type3
cpd:C00122;AT2G47510	cpd:C00149	type4
AT5G50950	cpd:C00122;AT5G50950	type2
cpd:C00122	cpd:C00122;AT5G50950	type3
cpd:C00122;AT5G50950	cpd:C00149	type4
AT2G05710	cpd:C00417;AT2G05710	type2
cpd:C00417	cpd:C00417;AT2G05710	type3
cpd:C00417;AT2G05710	cpd:C00311	type4
AT4G26970	cpd:C00417;AT4G26970	type2
cpd:C00417	cpd:C00417;AT4G26970	type3
cpd:C00417;AT4G26970	cpd:C00311	type4
AT4G35830	cpd:C00417;AT4G35830	type2
cpd:C00417	cpd:C00417;AT4G35830	type3
cpd:C00417;AT4G35830	cpd:C00311	type4
AT2G05710	cpd:C00311;AT2G05710	type2
